ID_REF,sputum from pulmonary tuberculosis patient1,sputum from pulmonary tuberculosis patient1(dye flip),sputum from pulmonary tuberculosis patient 2,sputum from pulmonary tuberculosis patient 3,sputum from pulmonary tuberculosis patient 3 (dye flip),sputum from pulmonary tuberculosis patient 4,sputum from pulmonary tuberculosis patient 5,sputum from pulmonary tuberculosis patient 5 (dye flip),sputum from pulmonary tuberculosis patient 6,sputum from pulmonary tuberculosis patient 7,sputum from pulmonary tuberculosis patient 7 (dye flip),,,,,,,,
30511,0.187397,-0.0467848,-0.0222919,0.329664,0.131162,0.307577,0.521065,-0.367874,0.200402,0.2992,-0.0382705,,,,,,,,
30512,0.241057,0.182224,0.0158024,0.120054,-0.25685,-0.00161133,0.0817827,-0.739572,-0.317912,-0.377984,-0.368511,,,,,,,,
30513,-0.268008,-0.451328,-0.114119,-0.242195,-0.675672,-0.581494,0.216806,-0.579965,-0.131338,0.023052,-0.26476,,,,,,,,
30514,0.775467,2.0765,0.875408,0.62724,0.162119,0.859593,1.09892,0.808423,0.278933,0.877101,0.718014,,,,,,,,
30515,-1.11246,-1.02579,-2.27952,-1.62028,-1.16243,-1.8137,-1.06153,-0.697448,-0.179608,-1.36759,-0.519214,,,,,,,,
30601,0.439581,1.83947,0.606516,0.0824121,0.58301,0.284665,0.235371,2.30665,1.41752,0.851331,1.26837,,,,,,,,
30602,0.376978,0.671058,0.630427,0.464294,0.527569,0.913168,0.0451734,null,-0.0413747,0.00312124,0.185784,,,,,,,,
30603,-0.0578112,0.00118843,-0.340733,-0.00178583,0.045694,0.325363,-0.637416,-0.122567,-0.527306,-0.535461,-0.462704,,,,,,,,
30604,1.0772,2.37486,1.39669,0.192012,0.241004,1.92837,0.792925,1.70754,1.65694,1.0269,2.06655,,,,,,,,
30605,0.520834,0.733651,0.863014,0.517581,-0.0380954,0.216833,0.358634,0.314523,0.198337,0.724817,0.41896,,,,,,,,
30606,0.794444,2.72649,0.944935,0.411764,0.746817,1.1729,0.452171,0.225429,0.431685,0.728288,1.14467,,,,,,,,
30607,0.557085,0.89849,0.479143,0.588603,0.278434,0.414891,null,-0.625642,-0.0153917,0.0318062,-0.207586,,,,,,,,
30608,0.205662,-0.595996,0.0508542,0.543138,0.183423,0.614407,-0.00525734,-0.847956,-0.325847,-0.077429,-0.66345,,,,,,,,
30609,-0.447826,-0.610879,-1.04769,-0.14987,-0.601152,0.0274193,-0.651421,-0.411565,-0.418216,-0.932292,-1.24141,,,,,,,,
30610,-2.47192,-4.85633,-3.14467,-1.03537,-1.91428,-2.86766,-2.8574,-2.51834,-1.70334,-3.64088,-3.43261,,,,,,,,
30611,-1.5851,-2.59169,-1.98355,-1.41968,-2.22603,-1.71679,-1.7425,-1.3138,-1.23225,-1.99469,-1.73916,,,,,,,,
30612,0.58317,1.45372,0.806852,0.481179,0.407705,0.340473,0.124372,-1.08232,-0.218907,0.530912,-0.42001,,,,,,,,
30613,-1.06306,-2.08034,-1.78801,-0.478886,-0.905527,-0.511487,-1.47155,-1.64267,-1.02718,-1.96277,-2.01545,,,,,,,,
30614,0.449733,0.30719,0.332491,0.314742,0.1499,-0.111969,0.594685,-0.00187904,0.0627684,0.492356,0.0301481,,,,,,,,
30615,0.171088,0.0036596,0.355831,0.121727,-0.0343562,0.413737,-0.749594,-1.40386,-0.570598,-0.195823,-1.01959,,,,,,,,
30701,-0.761278,-1.85358,-1.29794,-0.648489,-1.20402,-0.889533,-1.80035,null,-1.41661,-1.04003,-1.54684,,,,,,,,
30702,0.0849912,1.29093,0.0873268,-0.0742445,0.353046,0.230249,0.0675399,1.50902,0.887633,0.145356,0.812058,,,,,,,,
30703,-0.00757608,-0.156665,0.0455277,-0.0126544,0.0468289,0.642405,0.235881,0.97577,0.385713,-0.0287447,0.217677,,,,,,,,
30704,-0.122011,-0.766495,-0.183626,0.0336387,0.242417,-0.180756,-0.546797,0.00118191,0.0407746,-0.451658,-0.582532,,,,,,,,
30705,0.17686,-0.545887,0.150101,0.351151,-0.134292,0.0995205,-0.203612,-0.873988,-0.300947,-0.0967509,-0.59923,,,,,,,,
30706,-0.25119,0.083961,-0.529312,-0.0431922,0.492661,-0.313852,-0.0595752,-0.470235,-0.0521711,-0.312636,-0.193089,,,,,,,,
30707,-0.329274,-0.702629,-0.0897897,-0.155803,0.151191,0.41764,-0.0922502,-0.28471,-0.208414,-0.025754,-0.481688,,,,,,,,
30708,0.957682,1.00374,1.20889,0.538434,1.16551,0.88315,0.474305,0.764442,0.569017,0.79186,0.898381,,,,,,,,
30709,0.0953927,-2.49535,-0.224959,0.361811,0.488676,-0.819468,-1.03409,-1.64691,-1.1131,-1.58725,-1.63556,,,,,,,,
30710,0.866781,2.1166,1.39467,0.582423,0.559087,1.2473,1.17701,1.19214,null,0.695166,0.899152,,,,,,,,
30711,0.401761,1.53293,0.655395,0.168366,0.360447,-0.0883324,1.15182,0.866115,0.491823,1.21423,0.554203,,,,,,,,
30712,-0.093145,0.075027,-0.127367,0.14427,-0.114968,-0.33602,null,-0.479988,0.034787,0.0608562,-0.0174635,,,,,,,,
30713,0.933174,1.02882,1.09506,0.318813,0.41637,0.875217,0.391185,0.0431023,-0.0785344,0.886684,0.273277,,,,,,,,
30714,0.799162,0.720992,1.34072,0.67216,0.261924,1.31014,1.69835,1.33797,0.708308,1.07758,1.15195,,,,,,,,
30715,1.17411,2.50437,1.57899,0.750883,0.286389,1.50808,1.56845,1.04519,0.61067,1.46765,1.11963,,,,,,,,
30801,0.17766,0.133093,0.183886,-0.154719,-0.357996,0.537948,-0.48607,0.987802,-0.187022,-0.201304,-0.167151,,,,,,,,
30802,-0.0689703,-1.61037,0.00397455,-0.0122202,-0.252277,-0.557038,-0.0834446,1.22929,0.167323,-0.225742,-0.137173,,,,,,,,
30803,0.449546,1.47369,0.639609,0.163678,0.848989,0.821422,0.449767,1.75296,0.590798,0.611101,1.38779,,,,,,,,
30804,0.650289,1.70723,1.23175,0.47,0.683794,0.648858,1.17395,1.14017,1.28378,1.49049,1.20474,,,,,,,,
30805,0.263928,1.56059,0.510008,0.0836089,0.54505,0.117713,0.0835308,0.865499,0.666087,0.447,1.05034,,,,,,,,
30806,-2.19592,-3.34318,-2.32088,-1.4751,-1.22072,-2.03985,-2.29683,-1.7877,-0.942273,-2.85732,-2.25432,,,,,,,,
30807,-0.461983,-1.33155,-0.173045,0.251691,-0.135321,-1.33644,-0.798966,-0.501246,-0.291456,0.024127,-0.483539,,,,,,,,
30808,0.662355,2.65352,1.16194,0.356028,0.598607,1.04298,0.480384,1.33049,0.370482,0.50157,0.680035,,,,,,,,
30809,1.26109,0.552817,1.54582,0.897059,0.184442,1.02837,1.55801,0.33862,0.0889716,1.16276,0.446084,,,,,,,,
30810,0.694559,2.0072,1.00486,0.426366,0.952088,0.42337,0.483056,0.459163,0.0915771,-0.032134,0.409704,,,,,,,,
30811,0.449054,0.0668792,0.785492,null,-0.344374,0.205303,0.333223,-0.482324,-0.231243,0.462797,-0.370151,,,,,,,,
30812,0.895405,1.01919,1.48435,0.80423,0.415118,0.770919,null,-0.694937,0.141288,0.60896,0.29359,,,,,,,,
30813,0.510987,0.725724,0.788053,0.474556,0.166118,0.225091,null,-0.395547,0.199827,0.845676,0.141445,,,,,,,,
30814,0.817254,1.80838,0.825372,0.560427,0.510789,0.793338,null,-0.448282,-0.155606,-0.324963,-0.00701151,,,,,,,,
30815,-0.842063,-1.68811,-0.874476,-0.164129,-0.0611563,-0.502571,null,-2.38655,-0.763265,-1.12797,-1.41204,,,,,,,,
30901,0.365631,0.806948,0.135367,0.0329357,0.492336,0.30118,-0.0616934,0.735528,-0.19931,0.00347194,-0.0275952,,,,,,,,
30902,1.09602,1.04309,1.10489,0.873537,0.119473,1.80233,0.592707,0.958492,-0.381918,0.244193,-0.337279,,,,,,,,
30903,0.983514,1.99347,1.34484,0.499752,0.918865,0.931478,0.563816,1.11923,0.483651,1.01407,1.05442,,,,,,,,
30904,0.74981,2.82157,1.11053,0.648152,2.30479,0.7334,0.0431287,-0.600823,-0.584914,0.0417217,-0.376631,,,,,,,,
30905,0.551555,0.997211,1.09097,0.47333,0.335875,0.0803154,0.565623,-0.117452,0.221634,0.905436,0.227232,,,,,,,,
30906,-0.353605,-1.31111,-0.461507,-0.278261,-0.872022,0.1837,-0.295018,-1.15467,-0.425844,-0.667448,-1.04556,,,,,,,,
30907,-0.0962305,-0.120488,0.486164,0.151393,-0.369088,0.711733,-0.00939341,0.30546,0.239795,0.239557,0.465964,,,,,,,,
30908,0.598932,2.48031,1.09656,-0.0997121,1.30439,1.43406,1.31121,2.49287,2.93339,1.3799,2.55369,,,,,,,,
30909,0.656824,1.59863,0.812913,0.701371,0.41296,0.592054,0.794874,0.178763,0.249555,0.582357,0.922734,,,,,,,,
30910,-0.5038,-1.95243,-0.562349,0.135755,-0.521808,-0.294755,-0.0939776,-0.942902,-0.258437,-0.145358,-0.786747,,,,,,,,
30911,0.427018,1.99143,0.703918,0.024608,0.426459,0.221766,0.686691,0.87565,0.326442,0.945816,1.03447,,,,,,,,
30912,0.29775,0.936652,0.579957,0.0650137,0.509809,0.248389,0.821599,0.021293,-0.0482557,0.822594,0.506719,,,,,,,,
30913,0.498579,0.772112,0.684301,0.267134,0.288258,0.134451,0.480144,0.0915455,-0.00449399,0.556704,0.308888,,,,,,,,
30914,0.758596,0.904171,0.791179,-0.213651,0.399037,1.34515,0.364721,1.08299,0.486994,0.0914998,1.08246,,,,,,,,
30915,-0.525382,-0.909612,-0.972692,-0.340399,-0.791816,-0.410465,-0.659937,-1.41072,-0.923467,-1.03695,-0.92199,,,,,,,,
31001,0.0965752,0.970467,0.0782731,0.00850667,0.213945,-0.1552,-0.582475,1.26108,0.0926195,-0.154537,0.184047,,,,,,,,
31002,0.0451152,0.481466,0.0172926,-0.179854,0.314608,0.114987,-0.320335,1.49697,0.476792,-0.0878272,0.177671,,,,,,,,
31003,1.17841,1.97765,1.32566,0.629373,0.293809,1.54672,1.07725,1.53284,1.0749,1.11126,1.10539,,,,,,,,
31004,-1.15429,-2.18074,-1.89356,-0.352786,-0.785907,-1.12337,-1.13352,-1.57348,-0.722945,-1.31994,-1.6761,,,,,,,,
31005,0.0668414,0.588392,0.270015,-0.312234,-0.101655,0.0965341,-0.602166,-0.154672,-0.0744994,0.0336151,0.132452,,,,,,,,
31006,-0.36688,-0.0975868,0.28897,0.0254479,-0.326663,0.77211,-0.957076,-0.621803,-0.355771,-0.0821605,-0.686756,,,,,,,,
31007,-0.115559,0.214824,-0.058285,0.166665,0.654916,0.00778163,-0.928166,-1.55864,-0.805974,-1.03542,-1.30709,,,,,,,,
31008,0.283858,0.159152,-0.0940049,0.292955,0.214452,-0.288322,-0.420977,-0.584468,-0.606576,-0.177765,-0.647717,,,,,,,,
31009,0.0174205,0.038683,-0.0767584,0.102513,0.033441,-0.404372,0.168824,-0.274068,-0.689121,-0.6315,-0.439395,,,,,,,,
31010,0.738802,1.26457,0.818344,0.536325,0.166662,-0.230118,1.80215,1.15751,0.264191,1.2218,0.912012,,,,,,,,
31011,1.58029,2.93787,1.78767,0.801029,1.20034,2.1,2.44649,2.17598,2.23918,1.83378,2.48203,,,,,,,,
31012,-0.153957,0.253603,-0.121865,0.0377325,0.331202,0.0832054,-0.36224,-0.88726,-0.46173,-0.245122,-0.221628,,,,,,,,
31013,0.874759,2.08897,0.935943,0.636495,0.322095,0.871403,1.13735,0.411799,-0.0772041,0.644392,0.585834,,,,,,,,
31014,0.890019,2.80459,1.21093,0.763508,0.30095,0.69103,1.71071,1.45663,1.06653,1.58055,1.62714,,,,,,,,
31015,-0.0453885,0.581488,-1.21597,-0.148627,-0.0646806,0.465212,-0.135731,-0.613285,-0.64945,-0.515165,-0.553564,,,,,,,,
31101,-2.15409,-4.72849,-3.44235,-1.7606,-2.00873,-2.2738,-1.89386,-0.417738,-1.53562,-2.29323,-2.47682,,,,,,,,
31102,-1.24822,-2.90208,-1.67736,-1.16899,-1.46941,-1.29804,-1.81822,-0.13889,-0.623529,-0.594531,-1.64017,,,,,,,,
31103,-0.62307,-0.0413182,-0.943107,-0.415203,-0.255824,-0.978313,-0.983371,0.564274,-0.526173,-0.975616,0.0177945,,,,,,,,
31104,-1.68185,-3.32553,-2.86579,-1.60162,-2.17848,-2.13126,-2.45476,-1.87002,-1.47482,-2.1153,-2.03402,,,,,,,,
31105,-0.0128626,-1.19226,-0.123171,-0.450948,-0.563165,-1.14473,-0.0168347,0.68898,1.1429,0.74441,0.775393,,,,,,,,
31106,-0.759606,-2.06451,-0.784527,-0.144507,-0.29704,-0.301647,-1.1866,-1.2832,-0.327314,-0.645749,-1.2018,,,,,,,,
31107,-0.857715,-0.866931,-1.22015,-0.609472,-0.53938,-1.01963,-1.34177,-1.14815,-1.07092,-1.47826,-1.25126,,,,,,,,
31108,0.404199,1.70137,0.57075,0.038018,0.890566,0.315084,0.706967,1.17334,0.802489,0.688045,1.33253,,,,,,,,
31109,-0.0673129,-0.793232,-1.071,-0.635083,-0.700225,-0.0652386,null,null,null,null,null,,,,,,,,
31110,-0.631706,-0.500729,-0.876584,0.157815,0.0882495,-0.0223037,-0.0576834,-0.797714,-0.57926,-0.457002,-0.846475,,,,,,,,
31111,-0.378341,-0.490922,-0.13844,-0.569279,-0.543087,-0.27862,1.12894,0.459648,0.796725,0.437025,0.517812,,,,,,,,
31112,0.0519722,0.531832,-0.026833,0.0638337,0.306221,0.571887,0.345514,-0.605556,-0.332134,0.309573,0.345266,,,,,,,,
31113,0.489527,0.399365,0.157614,0.353951,0.494354,0.620364,0.599008,-0.713585,-0.341215,0.325353,0.197894,,,,,,,,
31114,0.454171,1.19716,0.514853,0.314347,0.53861,0.148544,0.734849,0.104255,0.567864,0.964122,1.0683,,,,,,,,
31115,-0.282181,-0.512102,-0.476318,-0.833833,-0.631578,-2.73187,-0.310922,-0.743239,-0.434944,-0.977266,-0.807132,,,,,,,,
31201,1.05177,0.279181,1.28688,0.790318,-0.133543,1.53,0.725482,null,0.0539145,0.771331,0.00626689,,,,,,,,
31202,0.142519,0.299556,-0.39832,0.149654,0.364859,1.17834,-0.254183,1.25396,0.137457,0.441886,0.574844,,,,,,,,
31203,-0.731153,-2.5148,-1.39059,-0.579472,-0.586483,-0.988153,-0.669162,null,-0.876828,-1.16496,-1.23796,,,,,,,,
31204,-0.188577,-0.229498,-0.327912,-0.318306,0.139087,-0.768057,-1.04878,0.143782,-0.0041588,0.0513902,-0.012706,,,,,,,,
31205,0.677843,0.964585,1.24608,0.59831,0.608142,0.274453,0.667911,0.563952,0.953845,1.21071,1.15215,,,,,,,,
31206,0.236072,0.72766,0.422818,-0.18607,0.171083,-1.20806,0.115975,0.59894,0.573341,0.721347,0.88672,,,,,,,,
31207,0.960193,2.60184,1.31953,0.484924,0.429287,1.53746,1.25754,1.30018,0.91339,1.0828,1.47038,,,,,,,,
31208,0.290181,-1.5356,0.0489652,0.33582,-0.435129,0.515991,-0.0446263,-0.468649,0.0804661,0.0232534,-0.397328,,,,,,,,
31209,0.377431,-0.326008,0.184645,0.419326,0.0291946,0.542121,0.0767178,-1.12115,-0.511464,-0.587058,-0.71923,,,,,,,,
31210,0.633543,1.70385,0.926708,0.461338,0.688012,1.32626,0.824229,0.234167,-0.158349,0.784768,0.530611,,,,,,,,
31211,0.492338,0.801985,0.782216,-0.115429,1.10938,0.639485,0.563527,1.48561,0.999102,0.711573,1.89044,,,,,,,,
31212,0.578454,0.933722,0.839789,0.689736,0.32415,0.658127,1.12391,-0.480213,0.130961,0.86907,0.184824,,,,,,,,
31213,0.112275,-0.0324656,-0.208238,0.449987,0.423792,0.425313,0.61652,-0.487586,-0.803651,0.0159451,-0.292157,,,,,,,,
31214,0.368734,0.397596,0.276332,0.128661,-0.100828,-0.608102,0.986339,0.00666588,1.10298,0.598825,1.40664,,,,,,,,
31215,0.254125,0.721881,0.303933,-0.0480734,-0.282206,-0.840102,0.551801,-0.256348,0.140437,0.953555,0.648045,,,,,,,,
31301,-3.36078,-9.44571,-6.2638,-3.55876,-4.37204,-4.46201,-3.0662,-1.05316,-1.39761,-2.99787,-3.34214,,,,,,,,
31302,0.27598,1.33885,0.125522,0.084212,0.767159,0.341471,0.146163,null,0.327703,0.523305,0.710858,,,,,,,,
31303,0.797135,0.357662,0.545685,0.669366,1.47766,-0.558521,1.85512,3.13257,2.73559,1.18268,0.279388,,,,,,,,
31304,-0.0596904,-1.20712,-0.10384,0.0977337,-0.226189,0.221456,-0.42376,-1.25182,-0.555664,0.214654,-0.782335,,,,,,,,
31305,0.667125,1.7725,1.11071,0.388356,1.08168,0.753664,0.163265,0.245646,null,0.868767,0.985193,,,,,,,,
31306,-0.568662,-2.8599,-1.01861,-0.133028,-0.292346,-0.302301,-0.979445,-1.47566,null,-0.583738,-0.973966,,,,,,,,
31307,-0.216905,-0.637238,-0.344694,0.191833,-0.146798,0.123143,0.347072,-1.08735,-0.843713,-0.201437,-0.723537,,,,,,,,
31308,0.484196,0.600434,0.752124,0.288649,0.34616,0.188107,0.635875,-0.122925,0.372807,0.282741,0.581978,,,,,,,,
31309,1.16079,1.5042,1.55896,0.554471,0.52237,1.56402,1.48915,1.19407,1.06721,1.08689,1.3634,,,,,,,,
31310,-0.979403,-2.75277,-1.09265,-0.374041,-0.24191,-1.86316,0.205574,-0.211065,-0.195989,-0.170067,-0.17899,,,,,,,,
31311,-0.670798,-2.50101,-1.292,-1.07631,-0.794929,0.18759,-0.0340845,-1.12076,-0.91274,-0.322445,-0.845468,,,,,,,,
31312,-0.464855,-0.219212,-0.753632,-0.165347,0.153638,-0.659935,0.324094,-0.501835,-0.0164751,-0.0463902,0.175576,,,,,,,,
31313,0.322627,1.87491,1.13879,0.454397,0.728031,0.0193376,1.53882,1.81096,2.04605,0.507178,2.12319,,,,,,,,
31314,-0.387344,0.196766,0.420471,0.0276569,0.33741,0.0205143,-0.0643129,-0.0321115,0.210225,-0.0812371,0.661617,,,,,,,,
31315,-0.492492,-0.201726,0.303197,-0.0866846,0.467779,-0.12646,-0.012884,-0.445214,-0.331913,-0.165814,0.238134,,,,,,,,
31401,0.0070516,0.0481037,-0.650905,0.102036,0.132357,-0.366707,-0.26628,null,-0.478431,-0.121286,-0.15208,,,,,,,,
31402,-0.413242,-1.19,-0.382148,-0.0304747,-0.381978,-0.77711,-0.501888,null,-0.197683,-0.045711,-0.308243,,,,,,,,
31403,0.302791,0.65809,0.425484,0.0189174,0.0397455,0.513405,0.107964,null,0.340868,0.359995,0.732025,,,,,,,,
31404,-1.02559,-1.50942,-1.75132,-0.757167,-0.396847,-1.34374,-1.48111,-0.675758,-1.10101,-0.772415,-0.445398,,,,,,,,
31405,-0.334476,-0.542895,0.195776,-0.26758,0.112239,-0.640697,-0.282755,0.794983,0.519887,0.538355,1.25817,,,,,,,,
31406,-0.567839,-0.831524,-0.458192,-0.165501,0.167044,-0.733272,-0.198966,-0.100433,-0.266895,-0.0579593,0.539707,,,,,,,,
31407,-2.17764,-2.37018,-2.17554,-0.986398,-1.04205,-2.14266,-1.17955,-0.934636,-0.609414,-1.37482,-0.740355,,,,,,,,
31408,-1.51877,-1.16304,-0.883671,0.190523,0.172823,-0.538358,-0.592441,-0.433485,-0.271633,-0.812776,-0.511827,,,,,,,,
31409,-0.53053,-2.08033,-0.784978,-0.118691,-0.620539,-1.15805,0.404294,-0.13426,-0.0634511,0.311206,0.0377296,,,,,,,,
31410,-1.10903,-3,-1.80188,-0.276387,-0.339159,-0.593873,0.191519,-0.796104,0.277441,-0.332416,-0.0289946,,,,,,,,
31411,-1.01712,-2.59782,-1.48824,-0.442066,-0.817278,-1.13414,-0.966881,-1.8787,-1.12516,-2.07949,-2.40452,,,,,,,,
31412,-0.446875,-1.63323,-1.2718,0.0837668,0.0384591,0.225132,-1.2367,-2.28148,-0.921716,-1.19225,-1.31835,,,,,,,,
31413,0.122142,-2.75274,-0.418729,0.462597,-0.442162,-0.89707,0.0917145,-0.976475,-0.869994,-0.756654,-1.21532,,,,,,,,
31414,1.08283,0.922043,1.67287,0.677758,0.0968038,0.557075,2.07139,1.45567,1.18008,1.29837,1.69182,,,,,,,,
31415,-0.214197,0.389978,-0.225161,0.115637,0.0757533,0.057779,-0.159623,-0.220438,-0.835537,-0.0597668,0.253502,,,,,,,,
31501,-0.39154,-0.724867,-0.881741,-0.223823,-0.388577,0.0919426,-1.02169,0.919178,-0.0374012,-0.0800538,-0.448573,,,,,,,,
31502,-0.353466,-1.05896,-1.05445,0.131759,0.19719,-0.127267,null,null,-0.495837,0.233008,-0.381822,,,,,,,,
31503,-0.0755957,-0.110236,-0.615852,-0.779449,-0.18699,-1.4314,-0.11962,null,-0.0240474,0.255746,0.489222,,,,,,,,
31504,-0.904093,-1.40615,-1.42797,-0.664046,-0.2058,-0.874711,-2.0238,-1.16689,-0.550821,-0.975591,-0.818865,,,,,,,,
31505,0.443181,0.415337,0.764316,0.308153,0.343415,0.0194348,null,0.244397,0.602551,0.788575,0.46389,,,,,,,,
31506,-0.476905,-1.57946,-0.438444,-0.213983,-0.59449,0.0752215,0.339525,-1.56691,-0.508601,0.226237,-0.341297,,,,,,,,
31507,-0.510874,-0.182891,-0.780883,-0.443864,-0.128624,-0.268436,0.227109,0.191919,0.573617,0.1765,0.461994,,,,,,,,
31508,-0.992527,-3.28012,-1.09138,-0.21695,-0.588144,-1.11114,-0.816938,-1.20433,-0.809523,-0.0703997,-0.753272,,,,,,,,
31509,-0.614017,-2.0395,-1.43598,-0.295459,-0.238161,-0.806276,-0.408605,-0.943091,-0.884184,-0.72174,-0.814784,,,,,,,,
31510,1.07418,2.75753,0.818212,0.962543,1.09842,1.80283,2.18886,1.94788,1.91538,1.5762,2.38326,,,,,,,,
31511,-0.666412,-0.851273,-1.357,-0.638222,-0.0713826,-0.734424,-0.739329,-1.02172,-0.802276,-0.471097,-0.96462,,,,,,,,
31512,0.428417,1.88332,0.33117,0.0820971,1.03151,0.643164,0.465031,-0.135575,-0.380316,0.254433,0.967126,,,,,,,,
31513,0.435591,0.722411,0.428188,-0.192399,-0.256593,-0.417426,0.891098,0.950789,0.197898,0.183773,1.23812,,,,,,,,
31514,-1.48755,-2.54517,-2.40688,-0.635922,-1.04444,-1.721,-1.38813,-1.78865,-0.882531,-1.64378,-1.44639,,,,,,,,
31515,0.502483,1.58888,1.34064,0.371043,-0.0154646,0.920992,1.21124,0.470432,0.0482101,0.656364,0.786593,,,,,,,,
31601,-1.37474,-2.51753,-2.7316,-1.49661,-1.32726,-2.2497,-1.94815,0.0832326,-1.59394,-1.90305,-1.76148,,,,,,,,
31602,0.0138366,0.60585,0.0211301,0.0352634,0.577959,0.518409,-0.384121,null,-0.588962,-0.228888,0.225985,,,,,,,,
31603,-0.661519,-1.13761,-0.920064,-0.427214,-0.152508,-1.11165,-0.899218,-0.275301,-0.641463,-0.170285,-0.3395,,,,,,,,
31604,-1.59392,-4.26296,-2.66592,-1.87023,-2.30454,-1.61544,-2.02831,-1.19393,-0.173161,-0.464608,-0.703164,,,,,,,,
31605,-2.45816,-5.66051,-3.31143,-1.79213,-2.30249,-2.31159,-1.50193,-2.03299,-1.65803,-2.53349,-2.53145,,,,,,,,
31606,-0.598803,-2.25833,-0.488464,0.0246544,-0.371532,-1.34813,0.0103838,-0.848625,0.0581127,0.245329,-0.147308,,,,,,,,
31607,-2.07009,-7.13605,-2.55777,-1.28858,-3.47476,-3.49222,-2.25931,-3.07059,-1.02409,-1.37163,-3.01723,,,,,,,,
31608,0.960626,1.56497,1.18851,0.735697,0.858117,1.20675,0.979848,0.342958,0.584864,0.972257,1.31517,,,,,,,,
31609,-1.15645,-3.64324,-1.74444,-0.691369,-0.389519,-1.22406,-0.232605,-1.61683,-0.958474,-0.803943,-1.72125,,,,,,,,
31610,0.984538,1.45418,1.12585,0.348735,0.453365,0.275911,1.6588,0.816809,1.07907,1.21158,1.68445,,,,,,,,
31611,0.404803,0.0835942,0.444315,0.0305363,-0.519981,0.391487,0.83868,0.331206,0.463052,0.379144,-0.385781,,,,,,,,
31612,-0.744087,-0.485496,-1.14255,-0.360816,-0.00935011,-0.6293,-0.96036,-1.68703,-0.770205,-0.935781,-0.691583,,,,,,,,
31613,0.298073,0.859572,0.547833,-0.132505,-0.12251,-0.479449,0.906377,0.544574,0.16744,0.565365,1.02539,,,,,,,,
31614,0.311773,1.86409,0.579086,0.139778,0.62333,0.912146,0.599012,1.15209,0.481059,0.365854,1.3675,,,,,,,,
31615,-2.05096,-3.41552,-2.90659,-1.69839,-2.2705,-2.89593,-2.57332,-2.25848,-1.31449,-2.22145,-1.77855,,,,,,,,
31701,0.813273,1.79384,1.00808,0.736688,0.821474,1.03071,0.656345,null,0.443089,1.20163,1.10516,,,,,,,,
31702,0.948862,1.89128,1.41971,0.929321,0.964521,1.70518,0.562087,1.64472,0.567406,1.1515,1.31179,,,,,,,,
31703,0.483618,0.86824,0.632349,0.421206,0.582797,0.836553,0.0947501,0.194493,0.210464,0.607062,0.683287,,,,,,,,
31704,1.36158,3.36222,1.61324,-0.12509,0.694605,1.99005,0.903059,2.73337,2.99,2.41161,3.12583,,,,,,,,
31705,-0.189672,-0.0661968,-0.0684294,-0.105608,-0.0410978,-0.779303,0.22901,0.135617,0.0944297,0.336951,0.625847,,,,,,,,
31706,0.442993,1.76703,0.761104,0.620378,0.439964,1.3873,1.10298,0.194413,0.0349681,0.606894,0.673068,,,,,,,,
31707,0.993437,1.24579,1.48936,0.684022,0.58516,1.26308,0.881052,0.394418,0.274173,1.06994,1.11079,,,,,,,,
31708,0.729088,1.72534,1.11217,0.388622,0.81852,0.670003,1.02549,0.437889,0.134613,0.908425,0.580612,,,,,,,,
31709,-0.0684558,0.37006,-0.098746,0.122304,0.467887,-0.427614,0.622049,0.399655,0.797277,0.75749,1.30963,,,,,,,,
31710,0.6322,1.04082,0.940021,0.250402,0.287425,0.480043,1.0756,0.103663,-0.201331,0.798281,0.466488,,,,,,,,
31711,0.0672665,-0.0706782,-0.287749,0.0197362,0.627221,-0.679022,0.344296,0.0054093,-0.341807,-0.226483,-0.523754,,,,,,,,
31712,0.461639,1.53233,0.858817,0.127678,0.437019,0.526804,0.855389,-0.3679,0.313884,0.581371,0.844768,,,,,,,,
31713,-1.76357,-3.60714,-3.21674,-1.63515,-1.49988,-2.12673,-0.903655,-1.88407,-0.906726,-1.02558,-0.760546,,,,,,,,
31714,0.849553,1.04568,1.23213,0.24254,0.326554,1.16506,1.35765,0.701143,0.308451,0.996819,0.699005,,,,,,,,
31715,1.66193,3.10618,2.42483,1.33209,1.52056,0.234599,2.46216,2.19869,2.9884,2.13148,1.42973,,,,,,,,
31801,-0.0978896,-0.0703846,-0.84802,0.146836,-0.0594913,0.371345,-1.21244,null,-1.18089,-1.23047,-1.33898,,,,,,,,
31802,1.17285,1.88224,1.72718,1.20797,0.0546775,1.30757,1.25166,null,-0.0163983,1.39626,0.437218,,,,,,,,
31803,-0.458741,0.437689,-0.4574,0.253993,0.410249,-0.0365601,-0.884707,-0.415764,-0.330429,-0.459397,-0.0422324,,,,,,,,
31804,-1.78138,-3.80047,-2.8509,-1.13281,-0.845787,-1.91182,null,-2.03362,-0.795762,-1.8327,-1.56828,,,,,,,,
31805,0.367136,0.280258,0.540223,0.367562,-0.168331,0.0547951,0.683556,-0.395266,0.371026,0.834576,0.447284,,,,,,,,
31806,-1.5582,-3.33042,-2.84823,-0.276184,-0.723019,-0.949926,null,-1.99129,-1.10997,-1.38221,-1.57255,,,,,,,,
31807,0.272256,0.925422,0.613704,-0.704208,-0.370039,-0.398835,null,-0.302795,0.120736,null,0.134632,,,,,,,,
